,NBHD,NBHDL,NBHN,NBHT,adaptive_n_back.mean_load.logTr,ARTKCLCK,angling_risk_task_always_sunny.keep_coef_of_variation,ARTRCLCK,angling_risk_task_always_sunny.release_coef_of_variation.logTr,ANTALTHD,ANTCONHD,ANTZHD,ANTZHN,attention_network_task.hddm_thresh.logTr,ANTORTHD,BITIHDLL,BITIHDML,BITIHDSL,CRTHD,choice_reaction_time.hddm_non_decision.logTr,CRTHT,CGRSCRP,CGRSINTP,CCTCAVCC,CCTCGAIN,CCTCINFO,columbia_card_task_cold.loss_sensitivity.ReflogTr,CCTCPROB,CCTHAVCC,columbia_card_task_hot.gain_sensitivity.logTr,CCTHINFO,CCTHLOSS,CCTHPROB,dietary_decision.health_sensitivity.logTr,dietary_decision.taste_sensitivity.ReflogTr,DGSFORWD,DGSREVRS,DRFHD,DRFHN,DRFHT,DRFPINHD,DSTPCTP,DPEAYBHD,DPEBXBHD,DPBIAS,DPEDPRIM,dot_pattern_expectancy.hddm_drift.logTr,DPEHN,dot_pattern_expectancy.hddm_thresh.logTr,GNGBIAS,GNGDRPIM,HIRSCOR,holt_laury_survey.beta.ReflogTr,holt_laury_survey.prob_weighting.ReflogTr,HLTRSKAV,HLTSFCH,ISTDECPC,ISTDECMV,ISTFXDPC,ISTFXDMV,KTTSCOR,KRBHDRLL,LOGCONHD,LOGGBHD,LOGHD,local_global_letter.hddm_non_decision.ReflogTr,LOGHT,LOGSWCHD,MOSSSRT,MOSHD,motor_selective_stop_signal.hddm_non_decision.ReflogTr,MOSHT,motor_selective_stop_signal.proactive_control_hddm_drift,motor_selective_stop_signal.reactive_control_hddm_drift,PRSPLB,PRPSLOPE,RPMSCOR,REPHD,REPHN,REPHT,REPPINHD,SMHD,shape_matching.hddm_non_decision.ReflogTr,SMHT,SMSIHD,SHFTAC,SHFTLR,SHFTLTL,shift_task.model_beta.logTr,shift_task.model_decay.ReflogTr,SHFTMLR,SIMHD,simon.hddm_non_decision.ReflogTr,SIMHT,SIMSIMHD,simple_reaction_time.avg_rt.logTr,SPSFORWD,SPSREVRS,stim_selective_stop_signal.SSRT.logTr,STSHD,STSHN,STSHTL,stim_selective_stop_signal.reactive_control_hddm_drift,SSSSRTHI,stop_signal.SSRT_low.logTr,SSHD,SSHN,stop_signal.hddm_thresh.logTr,stop_signal.proactive_SSRT_speeding.logTr,stop_signal.proactive_slowing_hddm_drift,stop_signal.proactive_slowing_hddm_thresh,STRHD,STRHN,stroop.hddm_thresh.logTr,STRSTRHD,32CSCHD,32HD,32HN,32HT,32TSCHD,tower_of_london.avg_move_time.logTr,TOLNEM,TOLOPTSL,TOLPLNTM,TSTMODBA,TSTMODFR,TSTPRSV,WRTNEUPR,writing_task.positive_probability.logTr
s028,3.8106423352,-0.964522338,0.0470908604,3.0361234721,0.9555114450274363,43.7222222222,9.498021809900001,25.285714285700003,2.2904028775011733,-0.5576875111,-0.8608129575000001,4.5511943597,0.3722470132,0.8084441956039983,-1.530328797,-7.789518022099964,-5.237819133894846,-3.647969963901541,3.5717185125,-1.3074684662012717,1.7624835735,0.6666666667000001,0.33333333330000003,16.2916666667,-0.0208333333,1.0,0.0036599608646986866,-4.2916666667,27.5,0.1758061966897416,0.0,-0.0014763092000000002,-2.1452618454,0.1894368003877684,0.36295436400823816,8.8,8.0,2.5015577896,0.4103162675,2.0289114392,-0.4849290867,0.0833333333,-1.3852827194,1.6458749594,-0.0920465747,3.1862650416000005,0.8580083380688479,0.23691185760000003,0.42981315376493184,-0.8893284576999999,4.1867508355,134.0,5.0246625314653315,2.2204460492503126e-16,0.5453153843,2.0,0.718359375,0.0015058985,1.0,0.0017774582999999999,0.8611111111,-4.625581180301964,-0.9874352881,0.136806996,1.9100832606,0.2260569496448557,2.2616562189,-0.20911890579999998,332.0,4.0771484111000005,0.13565531484153073,2.1371504628,-1.7094845553,-0.33692163560000005,13.1322092207,0.5418513671999999,8.0,2.1232623202000003,0.4578951352,1.6150016828,-0.3083198813,3.3212515152999997,0.10551175308087073,1.8969673533000002,-1.9092565864,0.380952381,0.046296949,-0.0010230935,1.95066663388192,0.253711098581952,0.2080392755,3.7816956306,0.07595292213636726,1.6520876578,-0.28087514610000003,5.8664680569332965,5.8,6.0,5.901722171607212,3.0897956017,0.3726517079,0.2770269421560761,-0.7300034131,280.6758333333289,5.668633118389348,3.1374230310930016,0.3373663358130001,0.5127050522394887,4.838579913767571,-0.028279321079000008,0.19271359795,2.5162116729,0.4257464714,0.5196996624561729,-0.5599680281,-0.09395701710000001,2.9648191180000003,0.3637059478,1.9428505787,-0.1072241216,7.649868975003757,13.0,7.0,4013.0,-0.1095824185,0.2028935687,0.4335254883,0.8781173609999999,-1.01256990277375
s032,2.7707024585,-0.7525043827,0.061973363899999995,1.9488795241999999,0.5596157879354227,30.0416666667,5.834523688099999,11.6363636364,0.8454378223742564,-0.1696974,-0.7463547955000001,5.1426432817,0.274592801,1.1952637038261564,-0.3130888565,-7.296626431491477,-6.5312233954966725,-3.5240604370468063,5.496655290700001,-1.1833844518057544,1.0974109704000001,0.33333333330000003,0.1666666667,8.4166666667,0.05,1.0,0.007472014838700836,-4.5,4.0833333333,0.3099799981644548,3.0,-0.006,-1.5281690141,0.25807871027645746,0.33291876092679185,6.2,4.8,2.1640205723,0.36860364310000004,1.9919301991,-0.3829949117,0.6388888889000001,-2.2794528261,2.4414806982,0.0,5.320134937200001,1.3499562508239975,0.0131898977,0.9870655672799091,-0.9575666758,4.0502743994,186.0,4.471322750974863,0.3498535379707482,0.2565783653,8.0,0.5,0.0015987677580000005,0.95,0.0024626115,0.6111111111,-6.449609932071973,-1.3848589424000002,-0.1485232882,1.6363829229,0.21888418162450807,1.9957517079,-0.2292046077,317.1383333333349,3.697661443707003,0.09763105699981456,1.7586724167160002,-1.0552077156589992,-0.4227305316,-1.3024422447,0.6737623433000001,4.0,1.5039267616999998,0.3011948198,2.2524411558,-0.3556579207,3.7222811718,0.1286242919378462,1.7646743316999998,-2.4078108697,0.4097560976,0.0574482937,-0.0006745619,1.812398546385028,0.692344970975862,0.1,5.2857716217,0.1279761891269636,1.512720413,-1.2321569489,5.488937726156687,4.6,4.1,5.448890225027411,3.3952404967320007,0.3215635986,1.2675235870417334,-1.226115408,266.6666666667,5.750984076140496,3.8851159263,0.3285494852,-0.08284421618649239,5.0678554344259386,0.1937515547,0.040084925,3.4877773328,0.3113939476,0.9134327111409744,-1.1821995668,-0.1751049121200001,1.9811253691429989,0.2970799408190001,1.8252587334920003,-0.27004696964799985,7.536219483526981,12.0,8.0,3851.4166666666997,-0.1667105367,0.49912186399999997,0.0413442035,0.5375737653,-0.4439455058385446
s034,2.9532286007999997,-0.4801999265,0.2793034667,2.0514095417,1.1631508098056809,44.4444444444,14.951774327999999,13.6363636364,1.7965680044033248,-0.48811184189999995,-0.7375660016000001,3.7211886712999998,0.32966058070000004,0.6805613530118111,-1.378865334,-5.19361058252618,-3.3384564351942894,-3.01693196953632,6.2888591755,-1.4144934643592302,1.9111191371,1.0,0.0,24.0416666667,0.0458333333,1.0,0.004987541511038968,-3.7916666667,22.0,0.2549189075334649,1.0,-0.0066181172,-4.7238010657,0.4122780069852654,0.3375139668318332,7.2,6.9,3.341763193,0.35552017729999996,1.8982402517,-0.62623896,0.4094444444490001,-2.9513577507999997,1.3393793366,0.1910395678,4.9380558016,1.5731457982463202,0.20362144399999998,0.7642749727211006,-0.8987979042919997,3.8371071124519984,202.0,4.285442751539002,0.294066055722818,0.3968411315,9.0,0.7963762283,0.0018475266,0.8335723877000001,0.0021623757,0.5277777778,-1.8444397271102144,-0.9641512781,-0.2894830907,2.0820772884,0.21436021982511969,1.7568773325,-0.4761328959,424.3333333333,4.1852169542,0.12525117299101327,1.9396131553,-1.5681187945,-0.6143793818000001,0.2701454585380004,0.3647836808,8.0,1.9697934885,0.4568779635,1.9350637711,-0.4734915682,4.0137245841,0.1667835668611402,1.229319962,-2.2480662262999997,0.4975609756,0.0993308563,0.0046183133,2.366280041959015,0.37605656243686936,0.2060162747,5.4764875449,0.1673683550135276,2.5361203843999998,-0.747389277,5.8006066592917405,7.0,5.4,6.113682179832232,2.2456882155,0.3232405799,0.2555185246926163,-0.8738300827000001,242.5,5.558114235510153,3.4624088311000003,0.2869463624,0.6931148106860466,4.85072733213894,0.07571662800000001,0.0924528426,2.6757790738,0.30082981880000004,0.5087966976667531,-0.8849130685000001,-0.2183647255,1.6825973618999999,0.3311953078,1.5366492552000002,-0.45820376659999995,7.358742430168713,9.0,9.0,3942.25,-0.6255572799,0.0461894874,-0.6342458085,0.8095301792,-0.6553479944129776
s042,2.6800857606,-0.7150340090999999,0.3093427723,1.9254315418,0.6931471805599453,39.1818181818,3.6727615617000002,24.631578947399998,1.1005568729047093,-0.5655058698000001,-0.8210932565000001,3.4714958958999995,0.4137944295,0.52041268129686,-1.0770736032,-10.703752347103014,-9.104532756282476,-6.2833219909702445,2.8893644835,-1.1700339551124832,1.2138531724,0.8333333333,0.1666666667,15.083333333299999,0.033333333300000004,1.0,0.005816385288299828,-3.6666666667,21.6666666667,0.14435940296919006,2.0,-0.0056666667000000006,-2.3714285714,0.4225402013505021,0.4034760218537398,7.4,6.2,2.0905656174000002,0.5096766769000001,1.804538426,-0.7090812492,0.5722222222140002,-1.5698199324000002,-0.0040794372,-0.14226252420000002,3.3527661372,0.7725229893520027,0.0152082724,0.9006206856529826,-1.0705413209999999,3.8243251091,244.0,4.575788509069061,0.6019739301410078,0.043806033099999996,4.0,0.7636707306,0.0021105786,0.9679077148,0.0019073622,0.4722222222,-8.511264302067357,-1.0812957372,-0.0878871838,2.1930571134,0.2311606009592164,2.4216364118,-0.3214842426,341.29500000000616,3.374922747102,0.10104118106035516,1.6358271329340002,-0.8838991758729996,-0.38243328601000015,-3.6154287001,0.7048703801,16.0,1.1805052216,0.524637659,1.8256753027,-0.4569410392,3.2142326525,0.15187917837725853,1.8105620827,-1.3789481397,0.6098765432000001,0.0870670892,0.0012161664,1.9417840649083784,0.4468181532760603,0.2214668351,2.1851604613999998,0.07648500358897314,1.5153957434999998,-0.7230989409999999,5.834810737062606,6.2,6.7,5.881928660039676,2.3399980055,0.35957211520000004,0.2778865539780581,-0.8051358006999999,342.6666666667,5.8612609445762285,3.0913221278,0.3281120188,0.3975851433080254,4.7833163713715665,-0.2889306259,0.1434238898,2.6666425151,0.4309135535,0.7084998318242519,-1.4975949358,-0.2234335417,1.7059058455,0.3689771874,1.7607519037,-0.1939604114,7.454513749254193,26.0,6.0,2378.3333333333,1.5248496101,-0.6921747384,0.857728323,0.20407543170000003,-1.7770358228527814
s049,2.7851452387,-0.822448434,0.1352471864,2.0467018965,0.5007752879124892,33.0952380952,9.9343080378,25.133333333299998,2.760799416403033,-0.6738686273000001,-0.8651141146,4.6328335856,0.3189197098,0.8591627934710021,-1.7393475972999999,-6.952249842468919,-6.422275648213015,-3.319014536793728,3.2233284518,-1.3248443595524688,1.3442311341,0.33333333330000003,0.6666666667000001,17.6666666667,0.05,1.0,0.007802812029946614,-4.25,25.2083333333,0.12807414900865632,0.0,0.0004225352,-0.5140845070000001,0.5194034812082634,0.2783487257879672,7.1,5.2,2.3237469461,0.3454205395,2.2775554779,-0.4492491526,0.055555555599999994,-1.8777105699,-0.3684057532,0.0,5.320134937200001,1.4544731169546068,0.0614131541,1.4102706864084842,-1.0385004381999998,3.3813588491,149.0,4.5085065923544105,0.47395080202453493,0.37525354829999996,7.0,0.8391448975,0.0025828386000000003,0.9008956909,0.002726907,0.4722222222,-2.7483841522350163,-0.8207046009000001,-0.1931598867,2.6114872984999997,0.2613585586071534,2.4300645767,-0.1928291242,283.5,3.9787192005,0.10229107889285648,1.7915740162,-1.0274757141,-0.39112879590000005,3.8647296831699993,0.5037524114,8.0,1.6276571483000002,0.5850302861000001,2.0057325893,-0.2152729228,3.7608582063,0.114965011330763,1.8676206324000002,-2.2042670534,0.4556650246,0.0534967625,0.0027792796,1.966180315287429,0.21831908667741431,0.2019297618,3.1464213556,0.12748645083586627,1.2802410939,-0.9961478596,6.0390635259072605,4.1,5.1,5.80764186418766,2.6778743711,0.3634387103,0.4898584826290898,-0.6323885343,222.8333333333,5.455321115357702,3.1135280062,0.3719574674,0.3118208747907315,4.805386232658869,-0.3238974602,0.0738401873,1.8661937754,0.3089494687,0.5701723381688024,-0.4428573636,-0.1488738778,1.9760588883,0.29537529690000003,1.9541245386000001,-0.3221325698,7.422261620587701,13.0,6.0,5014.7083333333,-0.3052674679810001,0.06986504342900003,-0.3025657842550001,0.3823233724,-0.4019648221628577
s060,2.3955761019999997,-0.2465959332,0.2860615318,2.1221544758,1.1631508098056809,49.6666666667,1.2909944487,25.7894736842,0.9354806958049668,-0.36729939659999994,-0.8154067712,4.1734181241,0.35815013689999997,0.5953369481417887,-1.1101175564,-4.491719481340037,-5.7550548850512975,-3.8933028412347968,5.101533302,-1.1921639728425746,1.2199489958,0.8333333333,0.1666666667,3.6666666667,0.0833333333,3.0,0.009455158770754977,-2.4166666667,5.0833333333,0.21016256165049516,2.0,-0.0075955510999999995,-2.8417593529,0.4236686618157484,0.4685504292368925,10.4,9.2,2.5319556371000003,0.4950974774,1.6707965677,-0.3906219852,0.5277777778,-3.7861173626,-0.3978945325,0.1910395678,4.9380558016,1.4652358531780196,0.2672615236,0.5467432808885925,-1.1195720593,3.7262636324,229.0,4.285442751539002,0.294066055722818,0.3968411315,9.0,0.984765625,0.0006895626,1.0,0.0013037095,0.75,-4.625581180301964,-0.8435777770999999,-0.3122524331,2.4582442172,0.2256520662780305,1.8920089762,-0.45920594020000005,360.5,3.2713413887000002,0.06142685589355128,1.5515178152000002,-0.5628270732,-0.7286314718000001,9.8923120515,0.46777617899999996,16.0,1.9033375496,0.5019500827000001,1.4874386111000002,-0.3868005713,3.0949131373000003,0.11211842779431064,1.5411533918,-1.3846784259,0.4609571788,0.1076147636,0.0006108117,2.113954450105557,0.4117308318654465,0.19521012920000003,4.5189724087,0.11183966655432616,1.4384141065,-1.3524841347,5.762051382780178,7.3,6.9,5.947164288211488,2.5956730666,0.34876735700000006,0.2618164505217506,-0.8782785202000001,282.5,5.867411898437909,3.8727293388999997,0.3350752467,0.4807443192793198,5.203090516604832,-0.20336645309999998,0.3317251623,3.3754616668,0.3687838688,0.5907939705332851,-1.0376490397,-0.3026080266,2.6398056052000003,0.3618675899,1.9893828138999998,-0.46628701,7.629618011378793,10.0,7.0,3764.0833333333003,0.996140304,-0.504659614,1.1115739755,0.30023393870000004,-1.2333075010110066
s062,2.3360088105,-0.5908031519,0.3058913616,1.8926036893,0.7419373447293773,22.4,3.5,25.5454545455,1.6562410587809828,-0.3189598984,-0.8262998530000001,3.870519596,0.3704429817,0.9332991894250988,-0.8939157425,-5.7600496974895545,-4.6957646363433065,-3.6581456764070808,2.4343620544,-1.3036204918975194,1.3573893221000002,1.0,0.0,4.4583333333,0.1041666667,3.0,0.010939940038334263,-3.2083333332999997,13.791666666700001,0.2003265848992656,0.0,-0.0006256158,-1.0201149425,0.5845693170067766,0.5479919542348906,7.2,7.5,1.9091928112,0.387822151,2.1403650589,-0.4258111257,0.2777777778,-1.0137167368,0.26323785250000004,-0.6932395302000001,3.1607721784,0.6075858618547245,0.2851411974,0.4597087275035866,-0.8075379761,4.3503317988,202.0,4.285442751539002,0.294066055722818,0.3968411315,9.0,0.6650108576,0.0007856365,0.8120579243000001,0.0009199542,0.6944444444,-4.625581180301964,-0.999621443,-0.5917043409,2.3202908777,0.1763466025025786,2.1995043631,-0.3579952053,352.5,2.7678369406,0.105590950025788,1.5845971653,-1.3559425666,-0.35273474950000006,15.983269342,0.3731253503,13.0,1.6832400097,0.510357122,1.8684609506,-0.5305272609,3.6953637355,0.13867845030521594,2.1852835601,-2.7846467688,0.5461346632999999,0.028931221099999998,0.0024022426,1.4178949155515517,0.3892358195617647,0.3041431392,3.9061593495999998,0.1046678737868188,1.1525861022,-1.017596114,5.764813145847818,6.2,5.5,5.68697535633982,2.8829156869,0.3214657225,0.4096005198936033,-0.8408905101999999,264.1666666667,5.4197972640856,3.1368424402999997,0.33075986090000004,0.5054197352651512,4.285882774121438,0.071326841,0.27006653540000003,2.7179160710000003,0.426180235,0.5279204108757367,-1.1781192918999999,-0.3168331437,2.3512385244000003,0.3635366649,1.6440855044,-0.5793046722,8.010311170306286,8.0,6.0,4517.3333333333,-0.4801874887,0.1605851013,-0.6036176387000001,0.1718704859,-1.2275904413263246
s063,4.1041592864,-0.7998195956,0.0364009527,2.3444004760159998,1.2383742310432684,30.9130434783,11.851018535,16.2307692308,1.668027359293254,-0.48422729049999996,-0.7079714179000001,4.0769798533,0.3994304424,0.842561591007107,-1.0985399321,-3.437845085045951,-3.4420460796639447,-2.55577767948183,4.0794338163580015,-1.2597379782320342,1.5454337423800002,0.1666666667,0.5,10.375,0.0125,0.0,0.0056506715419599035,0.0416666667,13.583333333299999,0.21818546637972144,1.0,-0.0018660404,-3.8192771083999997,0.3342138634150716,0.4105963950418953,9.2,7.6,2.8669870879,0.4676113299,1.6954248249000001,-0.2044908575,0.3827777777820002,-1.3768912972,2.0096642348,-0.1448413667,3.3579238220999996,0.8591420516197762,0.2874734791,0.1208669089605875,-1.1195720593,3.7262636324,87.0,4.285442751539002,0.294066055722818,0.3968411315,9.0,0.5,0.0013655461210000009,0.9419433594,0.0018539359,0.6388888889000001,-1.3862943611198906,-1.1535866938739998,-0.3375777526,1.705991916,0.2257584024093189,1.5757460009000002,-0.34656924640000003,323.45833333334014,3.3756854914869985,0.09147997822923973,1.6412537575420003,-1.0195137006539994,-0.3962584546340001,4.7596639938,0.5419792213,6.0,1.8351979966,0.4337427509,1.9065811053,-0.400114698018,3.5431037116,0.10957581405096446,1.1980262521,-1.9483129231,0.5588972431,0.1135484398,-0.0012393919000000002,1.8759087783365738,0.33631646834710804,0.23748355280000003,3.7412166794,0.04602934251088589,1.5169696881999999,-0.7209747517,5.9939614273065684,5.3,5.8,5.7766197986085706,3.1055544652999996,0.3862101568,0.15011269180172293,-0.9817695420999999,346.6666666667,5.4666526813673935,2.1616756794,0.3369243664,0.06704391648070235,4.823351821575368,-0.34497399619999997,-0.0639768621,2.8114630207,0.3699985207,0.711374917435606,-0.7839308722,-0.2326605346,2.6925549045999997,0.40807320630000005,1.5289122726,-0.5124879784,7.564368134814107,3.0,6.0,4967.1818181818,0.2347838626,0.5988229857,0.5901415482,0.8370711784999999,-1.7940098590568894
s065,1.9006572749000001,-0.4849607307,0.1238941774,1.9716059690999999,0.4700036292457356,29.695652173899997,8.7200645463,15.5238095238,2.331997222401986,-0.4716651741,-0.8781007065,3.3972411908999995,0.35323136600000005,0.7921165910243002,-0.663932477,-7.396974511056634,-9.23995354569583,-5.426727972807667,2.0424301306,-1.5326746677102443,1.5178351924000002,0.6666666667000001,0.1666666667,7.666666666699999,0.05,1.0,0.009124907810031007,-3.1666666667000003,6.833333333300001,0.07973207604791276,1.0,-0.005553325,-0.7440401506000001,0.4235323116691206,0.8307261774772186,7.9,5.1,0.7411840231999999,0.23549719449999998,2.1160586174,-0.511309825,0.7777777778,-0.46937101700000006,2.0330463169,0.7002039655000001,3.9197270062,0.5145849552761227,0.2593958809,0.4815629181873024,-1.5813581226,2.8026915057,106.0,4.471322750974863,0.3498535379707482,0.2565783653,8.0,0.6364894867,0.0019913826999999997,0.6673725128,0.0024085212,0.7777777778,-4.609202534990781,-1.4146488289,-0.212682137,1.3668867256,0.20354528969074345,1.3853920234,-0.2447576999,332.76500000000306,3.3318562241770007,0.09945292068965324,1.7317243700530005,-0.9109340463720002,-0.3094600786400001,1.060997852412,0.32881343020000003,6.0,1.3253849251999994,0.4799072418999998,2.3641830266,-0.3952449888,2.4634963244,0.11997053990119792,1.8379485121,-1.6124280869999998,0.376344086,0.0339998708,-0.0009435875,1.5123240750369162,0.14712457865699255,0.0842369285,1.7272886066000002,0.11255412108199182,1.8734801895,-0.7253946129000001,5.720311776607412,7.2,3.9,5.771246871131281,2.394505304468,0.3159708407660002,0.4776295474701627,-0.7187721070570001,291.0,5.743158676833356,1.5822377818,0.2331785622,0.5046371188894565,4.912074785989431,0.0248568802,0.0912483959,0.888196289,0.34696273025100005,0.625147077187041,-1.0248462047,-0.2596627721,0.4888453038,0.27713551433999994,1.8292095762,-0.2244945446,7.174389920765746,21.0,6.0,2129.5,-0.43100078240299977,0.004086392628000026,-0.2406368946670001,0.8161974934,-1.1137392640290316
s066,3.1977002569999997,-1.2583728365,0.0538124016,3.0197775422000004,0.5596157879354227,29.2083333333,8.0324297405,13.481481481500001,1.548447120756914,-0.5364968635,-0.7578853816000001,4.1112334371,0.3394309434,0.7080773991832229,-0.5359114589,-9.178662457416713,-6.210432129928557,-2.5227545550493833,3.4704309304,-1.1708876038408995,1.1916802212,0.0,0.6666666667000001,8.125,-0.0125,0.0,0.001998002662673058,-0.7083333333,8.0833333333,0.3402502707825719,2.0,0.0023333333,-1.5833333333,0.11859161053825575,0.4905318587926446,7.9,6.7,1.5247604578999998,0.5225076965000001,1.6369555588999998,-0.6009080782,0.4722222222,-1.4856733765,0.5587976762,-0.7548590440999999,3.8104168489999997,1.170073112072664,0.2670826539,0.5618484894870053,-0.9575666758,4.0502743994,156.0,3.6506150697099113,2.387934993082531,0.8568707964000001,6.0,0.6927155256,0.0010427193,0.6844765902000001,0.0011305441999999999,0.5277777778,-7.365900695568905,-1.1364100389,-0.0770980621,2.1136585916999997,0.15784335197076174,2.0511411425,-0.34828102590000004,339.0,4.1940667878,0.09021360749737192,2.0703310794,-0.17221662,-0.5817702521,-1.4479000037,0.6320841931,9.0,1.4441247189,0.5366110773,2.0628214655000003,-0.2595549434,2.100523844,0.14969215783014628,1.9008491209,-1.1139517235,0.3721518987,0.052089910499999996,7.52429e-05,1.5874775725278498,0.32408908988769713,0.2431439167,2.8930552699,0.10825631694514362,1.7583870281,-0.46374674579999997,5.8664680569332965,5.3,5.4,5.737339773815885,2.8616583108499998,0.34316121370900005,0.64959279801419,-0.798106878408,300.6666666667,5.8131350115836655,4.5613313279000005,0.35136037950000004,0.6761239891895986,4.976733742420574,0.1972469045,0.1944397507,2.7382049412,0.43290459369999995,0.6306661733414961,-1.5213596387000001,-0.1452674893,1.6761613958000001,0.305398928692,2.2354257213,-0.3116728902,7.906465379212558,0.0,9.0,4091.25,-0.7342803426000001,0.3491282972,-0.349061406,0.19258645789999998,-1.4043167417718956
s071,2.3872131491,-0.6245185564,0.0466845584,2.8367732595999997,0.7654678421395714,14.090909090899999,3.7910808976,15.8148148148,2.0842498183427978,-0.4870811503,-0.7510103413,3.2737828072000004,0.4145561567,0.6880563941175818,-0.4414725826,-5.0855523503933755,-3.548468094829506,-3.3395438775619666,5.8520728139,-1.2023857300614826,1.9014535803,0.33333333330000003,0.5,10.125,-0.07083333330000001,2.0,0.004323971446864944,-2.2916666667,8.2916666667,0.1795851667078724,0.0,-0.0020098039,-0.4583333333,0.6208924454933689,0.7692486205392827,8.2,7.5,1.9327410278,0.4221915249,1.9516958231,-0.2373624712,0.4166666667,-1.1500498711,-0.4830353060480001,-1.5753864747000002,0.8500741887000001,0.319854965803236,0.2360861893,0.5167261694364871,-0.7347402228000001,2.4369575517,162.0,4.508121647633383,0.4037979623926949,0.2844630669,7.0,0.7197738647,0.0012448901,0.7429323196000001,0.0013413058,0.5,-4.625581180301964,-1.0167268724,0.0811180935,2.0067660918,0.22697762058807536,2.4261632332,-0.2787871577,294.3333333333,2.5117881646,0.03828636495900127,1.8414457575999998,-0.1487418325,-0.1914228422,-2.45453505,0.5845496250000001,12.0,1.4743796677,0.5303972184,2.0279024274,-0.2029847363,4.0337250933,0.15309517892497232,2.0670666573,-2.2854313039,0.5604938272000001,0.08351012769999999,0.0016972960999999999,1.7615860401144396,0.21591695158895616,0.2874175489,3.1944788711000003,0.09727495446077136,1.9642633946999999,-1.1537485819,6.115892125483033,5.1,4.1,5.563881633746071,2.5320931025999998,0.4534348839,0.4878305267220093,-0.9032742205,327.3333333333,5.709322655031928,2.5855296865,0.3506112563449998,1.2194884252039135,4.4465651558110615,-0.17016703830000002,0.25066971260000004,2.9180941022000004,0.3155232612,0.8890880368109219,-0.8706434048999999,-0.1898518835,2.0071515638,0.380608855,1.8177199880000001,-0.0475900122,7.8150867368921375,4.0,7.0,5508.583333333299,-0.0178435071,0.2196387976,-0.4089124198,0.8308472881000001,-1.9619994295534977
s081,1.1411531347,-0.5406126775,0.21117566559999998,1.695184634,0.04879016416943205,36.25,20.5986075155,25.444444444400002,2.607233626209526,-0.4613023269,-0.9450522412,5.4924258515,0.28202135219999996,1.485393780248611,-0.9558945718,-6.64383576300703,-4.237698029307851,-3.503697409086845,3.8653368667000003,-1.4396112949484177,2.0009468999,0.33333333330000003,0.6666666667000001,11.125,-0.07083333330000001,1.0,0.006975613736425138,-1.875,18.9583333333,0.13878195747721292,1.0,0.0003983822,-4.5333670374,0.15324310687892329,0.4365475271142246,7.3,6.5,1.8433955695,0.346827655,1.6945736199,-0.1781739852,0.11111111109999999,-1.4440048075999998,0.9308764168000001,0.0,5.320134937200001,1.544195491051536,0.0794646601,1.4556004133506328,-0.8893284576999999,4.1867508355,159.0,4.575788509069061,0.6019739301410078,0.043806033099999996,4.0,0.6307462215,0.0008980930000000002,0.6628083944000001,0.0009898991,0.6944444444,-4.625581180301964,-1.1890453251000002,-0.0930767548,2.4934389555000003,0.24659175646779136,2.1718300398,-0.40792899829999996,262.0,4.3450763564,0.17939617294474838,2.2265539959000002,-1.6393600325,-0.3841158356,4.624703247744998,0.5639088968,12.0,1.5085858707000002,0.4652052270000001,2.049819345,-0.1044098207,4.1347650125,0.1998672117555536,1.9720334825999999,-1.7651309268000002,0.4516129032,0.0381891263,-0.0015635533,1.7378311554346888,0.4271918127223144,0.2704380091,3.2934171068,0.1425410737920942,2.0481952433,-0.41733516369999996,5.936216072877502,5.7,5.1,5.417580787374708,4.7540008697000005,0.2548800667,1.5779070261644963,-0.5376058942,221.75,5.54777822617975,2.5920625887999997,0.3152681153,1.0472349849273108,4.98303568249808,-0.43860072549999995,-0.2137032285,3.2515061512,0.2431813493,1.0139186521507997,-1.1134164897,-0.2290237895,2.3921436702000003,0.2611454368,2.164204953,-0.22418507899999998,7.5116258926833135,3.0,9.0,3605.6666666666997,-0.4679354664,-0.30500860739999996,0.0476063952,0.1968782351,-1.9912250539945504
